,date,eq_ph,t1_ph,eq_cod,t1_cod,fostac,hrt,current,methane_percentage,t1_olr,biogas_vol,h2s_ppm,feed_vol,temp
137,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.19
138,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.16
139,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
140,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.15
141,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.06
142,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.1
143,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.06
144,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.07
145,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.23
146,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.25
147,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.21
148,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.19
149,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.18
150,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
151,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.18
152,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
153,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.12
154,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.19
155,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.17
156,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.19
157,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.22
158,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.3
159,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.25
160,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.31
161,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.24
162,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.25
163,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.25
164,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.19
165,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.12
166,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
167,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.16
168,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
169,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.08
170,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.06
171,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.04
172,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.94
173,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.99
174,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
175,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.16
176,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.13
177,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.12
178,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.19
179,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.22
180,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.25
181,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.22
182,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,37.0
183,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.67
184,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.75
185,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.72
186,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.75
187,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.75
188,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.69
189,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.65
190,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.56
191,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.46
192,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.31
193,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.34
194,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.35
195,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.44
196,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.5
197,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.69
198,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.81
199,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.79
200,2024-11-06,3.7,7.0,26700.0,1481.0,0.15,15.0,519.733,0.6416,2.0024999999999995,660.0,634.0,60.0,36.88
